Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
6767,0,0,80,8,80,7,0,Operating Systems from scratch - Part 2(Udemy),6
14134,80,5,90,2,50,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
3245,60,3,90,7,60,7,0,Operating Azure Stack Hub(PLuralSight),7
17358,80,5,60,8,80,7,1,Real Time Operating System(SWAYAM),6
15197,80,8,80,6,0,0,0,Introduction to Operating Systems(Udacity),7
1384,0,0,80,1,70,7,1,Linux Operating System Fundamentals(Udemy),6
2418,70,3,80,8,0,0,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
7154,0,0,90,7,90,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
16970,80,5,80,7,50,1,1,Computer Hardware and Operating Systems(EDX),6
16209,70,8,90,2,70,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
20886,60,3,80,8,0,0,1,Embedded and Real Time Operating Systems(Youtube),7
16259,80,8,70,6,70,6,0,Operating System(Youtube -GateSmasher),8
13865,80,5,80,3,50,1,0,Embedded Hardware and Operating Systems(Coursera),8
17882,70,3,80,7,70,4,1,Using Python to Interact with the Operating System(Coursera),7
201,90,5,0,0,70,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
9595,70,8,90,5,80,6,0,Operating System(Udemy),7
16737,90,8,70,2,80,5,0,Advanced Operating Systems(Udacity),4
17541,0,0,90,4,40,1,0,Operating System(Udemy),7
13170,80,3,80,9,60,5,1,Advanced Operating Systems(Udacity),7
18762,80,8,80,7,60,3,1,Operating Running Systems(PluraSight),6
6312,70,5,80,2,80,1,1,Operating System(Youtube -GateSmasher),7
2050,60,5,80,8,70,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
1613,90,8,80,4,40,5,0,Using Python to Interact with the Operating System(Coursera),7
15335,70,5,80,5,60,1,0,Understanding Computer Systems(FutureLearn),7
16794,80,5,90,3,60,3,1,Embedded Hardware and Operating Systems(Coursera),7
18655,70,3,80,1,70,3,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
17181,90,8,80,2,80,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
3199,70,8,80,6,0,0,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
16334,80,3,80,9,60,3,1,Operating Systems from scratch - Part 1(Udemy),5
4206,90,8,80,5,60,3,1,Introduction to Operating Systems(Udacity),7
8646,70,5,80,5,70,4,1,Advanced Operating Systems(Udacity),7
8536,0,0,80,9,60,3,1,Operating Systems from scratch - Part 2(Udemy),5
7616,70,8,80,5,70,1,1,Using Python to Interact with the Operating System(Coursera),7
18971,80,8,0,0,80,2,0,Computer Hardware and Operating Systems(EDX),9
19862,80,3,80,5,70,2,1,Operating Azure Stack Hub(PLuralSight),7
5946,0,0,60,4,80,7,1,Introduction to Operating Systems(Udacity),6
2589,80,5,0,0,40,1,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
8080,60,3,80,6,70,2,1,Using Python to Interact with the Operating System(Coursera),8
10252,80,8,0,0,0,0,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
21136,90,5,90,5,70,6,1,Getting Started with Junos Operating System(Coursera),6
2668,80,5,80,5,80,6,1,Operating Systems and You: Becoming a Power User(Coursera),5
4745,60,5,80,6,80,3,0,Using Python to Interact with the Operating System(Coursera),6
21075,60,8,80,3,90,7,0,Linux Operating System Fundamentals(Udemy),6
17526,80,5,90,7,0,0,1,Operating Systems from scratch - Part 2(Udemy),5
21059,90,3,80,2,60,4,0,Computer Hardware and Operating Systems(EDX),7
6952,90,8,90,8,80,8,1,Linux Operating System Fundamentals(Udemy),6
4907,90,8,80,4,60,1,0,Embedded and Real Time Operating Systems(Youtube),8
9606,80,8,70,4,60,1,1,Operating Systems from scratch - Part 1(Udemy),7
2699,80,5,80,5,70,1,0,Introduction to Operating Systems(Swayam),6
1326,70,8,90,9,50,6,1,Linux Operating System Fundamentals(Udemy),7
18319,80,5,90,4,70,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
5782,90,5,80,3,60,9,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
2116,80,8,80,3,60,7,1,Operating Running Systems(PluraSight),7
10339,80,8,80,8,70,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
18617,70,8,90,9,50,7,0,Operating Running Systems(PluraSight),7
519,90,8,80,1,60,2,0,Operating Azure Stack Hub(PLuralSight),7
14961,80,8,60,4,70,6,0,Operating Azure Stack Hub(PLuralSight),7
19546,40,5,90,8,80,3,1,Operating Systems and You: Becoming a Power User(Coursera),8
5949,80,5,90,8,60,2,0,Advanced Operating Systems(Udacity),7
18060,80,5,0,0,80,6,1,Cybersecurity Roles and Operating System Security(EDX),5
12687,70,8,90,8,60,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
10146,70,5,90,7,50,1,1,Operating System(Udemy),5
15257,80,8,70,2,40,1,0,Embedded Hardware and Operating Systems(Coursera),6
16741,80,3,0,0,60,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
19384,80,8,80,2,60,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
17281,90,8,80,1,0,0,0,Operating Azure Stack Hub(PLuralSight),6
17491,80,3,70,1,60,2,0,Advanced Operating Systems(Udacity),7
13459,80,5,90,4,70,6,0,Embedded Hardware and Operating Systems(Coursera),7
16526,90,3,70,3,80,3,1,Operating System(Udemy),7
1916,90,3,80,1,70,4,1,Introduction to Operating Systems(Swayam),7
5591,90,3,80,2,80,7,0,Understanding Computer Systems(FutureLearn),7
6433,0,0,80,3,0,0,0,Getting Started with Junos Operating System(Coursera),4
20177,70,3,80,4,70,7,0,Cybersecurity Roles and Operating System Security(EDX),4
12042,0,0,80,4,70,2,1,Operating Systems from scratch - Part 1(Udemy),6
19908,0,0,70,8,80,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
6029,80,3,80,7,80,9,0,Operating Azure Stack Hub(PLuralSight),4
13525,80,8,80,8,80,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
20709,80,8,80,5,60,1,0,Embedded Hardware and Operating Systems(Coursera),7
1531,80,5,80,1,80,8,0,Understanding Computer Systems(FutureLearn),7
14873,80,8,90,6,80,7,0,Operating System(Udemy),4
5122,0,0,90,8,70,4,1,Using Python to Interact with the Operating System(Coursera),4
2394,80,8,80,3,60,1,1,Real Time Operating System(SWAYAM),7
563,80,8,0,0,60,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),8
10942,80,3,70,3,0,0,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
17656,80,5,80,5,60,6,1,Getting Started with Junos Operating System(Coursera),5
2008,80,8,80,6,70,4,1,Operating Systems from scratch - Part 1(Udemy),8
9513,80,5,80,8,60,9,0,Introduction to Operating Systems(Udacity),7
3033,80,5,80,8,60,2,0,Operating Systems(SWAYAM),6
12767,70,8,80,6,0,0,0,Operating Systems from scratch - Part 1(Udemy),6
12889,80,5,80,7,70,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
19536,90,5,70,4,70,4,1,Operating System(Youtube -GateSmasher),7
13976,80,3,70,1,70,8,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10866,0,0,80,2,60,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
17431,80,8,90,1,60,1,0,Introduction to Operating Systems(Swayam),4
3462,90,8,90,4,60,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
19560,60,3,80,6,70,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
14429,80,5,80,8,60,2,0,Real Time Operating System(SWAYAM),6
13026,90,8,80,3,80,9,1,Computer Hardware and Operating Systems(EDX),6
16646,0,0,90,5,40,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
10503,80,8,80,5,70,1,0,Computer Hardware and Operating Systems(EDX),6
16709,80,8,90,8,0,0,0,Computer Hardware and Operating Systems(EDX),7
282,70,3,90,6,70,8,1,Linux Operating System Fundamentals(Udemy),7
17871,0,0,80,4,80,8,0,Operating Systems from scratch - Part 1(Udemy),6
126,80,3,70,5,70,1,1,Operating Systems from scratch - Part 2(Udemy),5
11552,80,8,80,5,0,0,1,Operating Systems from scratch - Part 2(Udemy),6
10087,80,5,80,3,0,0,0,Getting Started with Junos Operating System(Coursera),6
10180,90,5,70,3,0,0,1,Introduction to Operating Systems(Udacity),7
1857,0,0,80,4,0,0,0,Introduction to Operating Systems(Udacity),6
8058,90,3,90,6,80,8,1,Operating System(Udemy),7
17805,90,3,70,9,50,2,0,Operating Running Systems(PluraSight),6
6230,60,5,0,0,80,9,1,Getting Started with Junos Operating System(Coursera),7
21245,80,3,80,3,70,9,0,Operating Systems(SWAYAM),7
15054,80,3,70,8,0,0,1,Embedded Hardware and Operating Systems(Coursera),5
799,90,3,80,6,70,6,0,Real Time Operating System(SWAYAM),7
3479,90,8,0,0,60,3,0,Operating Running Systems(PluraSight),7
7848,80,3,80,6,70,7,1,Using Python to Interact with the Operating System(Coursera),7
9588,80,8,80,9,60,6,1,Using Python to Interact with the Operating System(Coursera),8
1030,80,3,0,0,80,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
2281,90,5,80,4,60,6,0,Operating System(Youtube -GateSmasher),6
2305,80,8,80,5,60,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
8418,80,3,0,0,80,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
5819,90,5,80,2,70,6,0,Operating System(Youtube -GateSmasher),7
8505,80,5,0,0,60,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
13861,90,5,90,7,60,4,0,Operating Running Systems(PluraSight),5
7805,70,8,90,9,80,8,0,Advanced Operating Systems(Udacity),7
14605,80,8,80,4,50,2,0,Using Python to Interact with the Operating System(Coursera),6
3271,80,5,90,6,60,3,0,Understanding Computer Systems(FutureLearn),7
9424,80,3,60,6,80,5,1,Operating Running Systems(PluraSight),5
229,70,3,90,3,70,8,0,Operating Azure Stack Hub(PLuralSight),7
19735,80,8,80,5,60,4,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
7355,0,0,80,9,40,2,0,Using Python to Interact with the Operating System(Coursera),6
19799,0,0,80,7,60,4,0,Linux Operating System Fundamentals(Udemy),7
9051,90,3,0,0,0,0,0,Embedded Hardware and Operating Systems(Coursera),4
21016,60,8,90,9,70,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
13159,90,5,90,1,50,4,0,Cybersecurity Roles and Operating System Security(EDX),4
17512,80,8,80,3,50,1,1,Operating System(Udemy),7
8045,90,5,80,5,40,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
622,0,0,90,7,60,1,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
10068,80,5,70,8,80,7,1,Computer Hardware and Operating Systems(EDX),7
11489,90,8,90,9,70,2,0,Computer Hardware and Operating Systems(EDX),6
15944,80,5,90,7,50,6,1,Understanding Computer Systems(FutureLearn),8
6511,80,5,90,6,60,9,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
7294,80,8,80,4,50,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
19916,90,3,90,6,60,6,1,Cybersecurity Roles and Operating System Security(EDX),6
5040,80,8,0,0,70,8,1,Understanding Computer Systems(FutureLearn),6
9475,80,8,80,6,80,4,0,Linux Operating System Fundamentals(Udemy),6
1886,0,0,80,2,80,2,1,Introduction to Operating Systems(Udacity),3
11969,90,8,60,6,80,5,0,Linux Operating System Fundamentals(Udemy),5
19977,70,8,80,8,70,6,0,Operating System(Udemy),7
3561,90,5,0,0,80,1,0,Understanding Computer Systems(FutureLearn),5
12623,90,5,90,2,60,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
12865,80,3,80,3,70,8,0,Using Python to Interact with the Operating System(Coursera),5
129,80,8,70,3,60,5,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
12827,80,8,90,2,60,1,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
6910,90,5,70,8,70,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),9
12451,90,5,80,4,60,6,0,Operating Systems from scratch - Part 2(Udemy),6
7860,70,3,80,7,80,3,1,Introduction to Operating Systems(Udacity),7
17726,80,5,80,2,40,2,1,Operating Systems from scratch - Part 1(Udemy),6
17400,90,8,90,3,50,9,1,Operating Systems and You: Becoming a Power User(Coursera),6
19531,80,3,70,8,70,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
7158,80,8,80,9,60,6,1,Getting Started with Junos Operating System(Coursera),7
12653,90,8,0,0,70,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
9787,50,5,90,6,70,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
18447,80,5,60,1,70,6,0,Embedded Hardware and Operating Systems(Coursera),6
16265,70,8,80,8,80,2,0,Operating System(Udemy),7
9118,0,0,90,6,50,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
4987,70,5,90,6,0,0,0,Operating Running Systems(PluraSight),5
2960,90,8,60,3,0,0,1,Introduction to Operating Systems(Swayam),7
15807,0,0,80,2,70,2,0,Introduction to Operating Systems(Swayam),7
20774,80,5,80,5,80,7,1,Operating Systems from scratch - Part 2(Udemy),7
297,80,8,70,5,50,1,0,Operating Systems from scratch - Part 1(Udemy),3
2509,0,0,0,0,80,4,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),4
16624,0,0,80,9,60,3,1,Operating Systems from scratch - Part 1(Udemy),9
1999,80,5,70,5,80,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
2664,70,5,80,8,70,6,1,Operating System(Udemy),5
18991,80,5,60,1,70,4,0,Operating System(Udemy),7
17475,90,5,70,1,80,6,0,Operating Systems(SWAYAM),5
17978,70,3,80,3,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),3
19508,80,5,0,0,0,0,1,Hello (Real) World with ROS – Robot Operating System(EDX),4
21030,80,8,70,6,70,4,1,Computer Hardware and Operating Systems(EDX),6
6990,60,5,90,6,80,6,1,Introduction to Operating Systems(Udacity),6
7819,80,3,90,4,70,9,0,Using Python to Interact with the Operating System(Coursera),6
20384,80,3,70,1,70,4,1,Operating Azure Stack Hub(PLuralSight),8
18286,80,3,80,6,60,2,1,Real Time Operating System(SWAYAM),7
5067,0,0,90,7,80,3,0,Linux Operating System Fundamentals(Udemy),5
11434,0,0,0,0,80,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
8053,80,5,80,9,70,4,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
18175,60,5,70,6,80,9,0,Linux Operating System Fundamentals(Udemy),4
2603,80,5,80,9,70,2,0,Cybersecurity Roles and Operating System Security(EDX),8
20690,70,8,80,7,60,1,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
16812,70,8,90,6,40,2,1,Linux Operating System Fundamentals(Udemy),6
19106,60,3,90,9,50,5,1,Getting Started with Junos Operating System(Coursera),6
3035,80,3,80,6,60,6,0,Operating System(Youtube -GateSmasher),6
10112,70,5,70,7,80,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),4
7574,0,0,80,5,70,4,1,Computer Hardware and Operating Systems(EDX),6
15958,80,5,0,0,90,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
20245,80,3,80,6,80,9,0,Embedded Hardware and Operating Systems(Coursera),7
19398,80,5,0,0,80,7,1,Operating Azure Stack Hub(PLuralSight),6
3664,0,0,80,8,60,4,1,Operating Systems from scratch - Part 2(Udemy),7
10980,80,8,70,6,60,2,1,Using Python to Interact with the Operating System(Coursera),6
12139,80,8,80,3,60,2,0,Operating Systems(SWAYAM),7
8222,90,5,80,7,60,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
4161,80,5,0,0,70,1,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
2574,0,0,80,5,70,5,1,Cybersecurity Roles and Operating System Security(EDX),7
2409,90,5,70,1,60,6,0,Introduction to Operating Systems(Swayam),7
6332,0,0,80,1,80,2,1,Operating Systems from scratch - Part 2(Udemy),7
5606,80,5,70,5,70,2,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
9270,80,3,70,2,0,0,1,Operating System(Youtube -GateSmasher),5
7351,80,5,80,9,70,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
11158,90,5,60,2,70,6,1,Cybersecurity Roles and Operating System Security(EDX),6
7605,0,0,80,7,60,5,0,Operating Systems from scratch - Part 1(Udemy),7
8488,70,5,80,9,60,5,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
18648,90,8,0,0,80,8,1,Introduction to Operating Systems(Udacity),7
10577,70,5,70,6,90,3,0,Linux Operating System Fundamentals(Udemy),7
10473,90,5,80,6,60,8,0,Advanced Operating Systems(Udacity),6
18300,90,8,60,5,60,3,1,Introduction to Operating Systems(Udacity),7
20162,80,8,70,6,70,6,1,Operating Systems from scratch - Part 1(Udemy),6
19568,70,5,80,3,0,0,1,Cybersecurity Roles and Operating System Security(EDX),5
18806,80,3,0,0,60,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
11734,90,8,0,0,50,6,1,Using Python to Interact with the Operating System(Coursera),7
15633,80,3,0,0,70,5,0,Introduction to Operating Systems(Swayam),8
13087,90,5,70,4,60,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
4419,0,0,80,4,60,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
15735,80,3,80,7,0,0,0,Operating Systems(SWAYAM),5
15162,80,5,60,4,80,4,1,Getting Started with Junos Operating System(Coursera),8
5415,70,8,90,5,70,6,0,Linux Operating System Fundamentals(Udemy),5
10271,0,0,90,9,70,2,0,Computer Hardware and Operating Systems(EDX),7
13065,80,8,90,2,80,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
17695,80,8,80,4,70,3,0,Computer Hardware and Operating Systems(EDX),7
640,80,3,0,0,0,0,1,Introduction to Operating Systems(Swayam),4
3795,70,8,80,8,70,9,0,Operating System(Udemy),8
3876,70,3,80,8,0,0,1,Operating System(Youtube -GateSmasher),6
206,80,5,80,5,70,9,1,Embedded Hardware and Operating Systems(Coursera),6
2910,90,5,80,2,70,1,1,Operating Systems from scratch - Part 2(Udemy),7
16574,90,5,80,3,0,0,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
10135,70,3,0,0,80,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
14240,0,0,90,2,80,3,1,Introduction to Operating Systems(Udacity),6
7155,70,3,80,1,70,3,0,Linux Operating System Fundamentals(Udemy),7
856,0,0,80,6,90,4,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
13197,90,5,90,3,60,1,0,Introduction to Operating Systems(Swayam),7
14031,90,3,80,2,80,9,0,Getting Started with Junos Operating System(Coursera),5
20053,80,5,80,6,0,0,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
18575,80,3,80,2,60,4,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),4
3337,70,8,90,1,60,1,0,Introduction to Operating Systems(Swayam),6
14431,80,5,70,4,70,6,0,Using Python to Interact with the Operating System(Coursera),7
14305,0,0,80,6,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
3862,80,5,80,3,0,0,1,Computer Hardware and Operating Systems(EDX),7
15085,90,3,60,2,70,9,0,Computer Hardware and Operating Systems(EDX),7
4992,80,8,80,6,70,4,1,Advanced Operating Systems(Udacity),6
20101,80,5,80,1,80,3,0,Advanced Operating Systems(Udacity),6
20968,80,8,0,0,70,6,1,Introduction to Operating Systems(Udacity),7
11620,0,0,80,8,70,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
4949,90,3,0,0,50,1,0,Operating System(Youtube -GateSmasher),5
19846,90,5,0,0,60,3,1,Operating Systems from scratch - Part 2(Udemy),8
14851,80,8,90,1,0,0,0,Embedded Hardware and Operating Systems(Coursera),6
