Student ID,AssignmentOneCurrentScore,AssignmentOneAttempt,AssignmentTwoCurrentScore,AssignmentTwoAttempt,AssignmentThreeCurrentScore,AssignmentThreeAttempt,Gender,Course,Rating
13528,70,5,0,0,60,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
8014,60,5,60,5,50,6,1,Operating Systems from scratch - Part 2(Udemy),6
18062,70,8,70,7,50,7,1,Getting Started with Junos Operating System(Coursera),7
21018,60,3,90,6,70,7,1,Cybersecurity Roles and Operating System Security(EDX),7
13052,80,3,0,0,60,9,1,Introduction to Operating Systems(Swayam),6
6836,70,3,70,3,60,3,1,Linux Operating System Fundamentals(Udemy),7
10380,0,0,70,2,70,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
15221,70,8,70,4,40,5,0,Operating System(Udemy),6
7174,0,0,80,6,50,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
20949,90,8,80,8,50,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
18697,80,3,80,3,70,8,0,Linux Operating System Fundamentals(Udemy),6
11680,80,8,60,3,60,1,1,Cybersecurity Roles and Operating System Security(EDX),7
10319,50,5,0,0,70,8,0,Getting Started with Junos Operating System(Coursera),8
1754,80,3,70,9,70,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
16809,40,8,80,8,60,2,0,Using Python to Interact with the Operating System(Coursera),7
20278,0,0,70,7,70,7,1,Operating Systems from scratch - Part 1(Udemy),6
13409,70,3,70,5,70,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
16099,40,5,30,9,40,2,0,Advanced Operating Systems(Udacity),8
20717,80,8,70,6,70,5,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
7362,60,3,80,6,80,7,1,Operating System(Udemy),6
7031,60,8,70,8,70,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
8325,0,0,80,2,70,9,0,Introduction to Operating Systems(Swayam),6
1036,80,8,60,6,70,4,1,Linux Operating System Fundamentals(Udemy),7
20936,80,8,80,3,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
20059,60,8,80,8,60,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
16029,0,0,60,5,30,2,0,Linux Operating System Fundamentals(Udemy),8
8165,0,0,80,3,80,8,0,Real Time Operating System(SWAYAM),7
15187,0,0,0,1,50,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
2378,70,3,90,2,60,9,1,Operating Systems and You: Becoming a Power User(Coursera),7
13436,50,3,80,1,80,5,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
4558,80,8,80,8,60,7,1,Computer Hardware and Operating Systems(EDX),7
17954,80,3,60,1,80,4,1,Embedded Hardware and Operating Systems(Coursera),8
21358,80,5,80,3,0,0,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
8318,0,0,0,0,40,9,1,Getting Started with Junos Operating System(Coursera),6
1676,0,0,80,1,50,3,1,Understanding Computer Systems(FutureLearn),7
446,70,5,50,7,40,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
18385,90,8,70,8,50,1,0,Operating Running Systems(PluraSight),6
16973,0,0,90,8,30,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
20713,90,5,80,4,70,6,0,Operating Systems from scratch - Part 1(Udemy),6
14981,0,0,80,5,50,6,0,Operating Systems(SWAYAM),6
17205,60,8,80,5,60,3,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),3
15311,80,3,70,2,60,7,0,Operating Running Systems(PluraSight),7
18051,80,8,80,5,60,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
19792,0,0,80,7,40,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
7865,90,3,0,0,70,1,0,Embedded and Real Time Operating Systems(Youtube),8
6364,60,8,0,0,0,0,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
3764,60,5,70,5,60,7,1,Understanding Computer Systems(FutureLearn),7
4267,90,5,80,7,40,6,0,Advanced Operating Systems(Udacity),7
9183,10,3,80,7,50,4,0,Operating System(Youtube -GateSmasher),5
8292,70,5,70,7,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
17675,80,8,0,0,70,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
8617,50,5,90,6,80,3,0,Advanced Operating Systems(Udacity),6
7401,0,0,80,1,50,4,0,Embedded and Real Time Operating Systems(Youtube),8
19879,0,0,30,6,80,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
8194,60,8,60,8,70,9,1,Real Time Operating System(SWAYAM),8
5845,70,3,60,2,70,8,0,Real Time Operating System(SWAYAM),7
15334,80,5,80,6,60,9,1,Cybersecurity Roles and Operating System Security(EDX),8
6417,60,3,80,8,70,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
5029,0,0,80,3,60,4,0,Become a Master of Operating Systems at comfort of your Home (Udemy),8
11496,80,8,70,5,50,3,1,Become a Master of Operating Systems at comfort of your Home (Udemy),8
12579,60,8,80,2,30,5,0,Cybersecurity Roles and Operating System Security(EDX),6
6747,70,8,80,2,70,5,0,Operating System(Youtube -GateSmasher),6
15370,80,3,80,6,70,2,1,Operating Systems and You: Becoming a Power User(Coursera),6
14053,0,0,80,5,60,6,0,Operating Systems(SWAYAM),3
3813,50,3,80,5,80,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
195,90,8,80,5,0,3,0,Linux Operating System Fundamentals(Udemy),7
18076,60,8,0,0,60,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
6509,60,8,80,2,70,1,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
17241,60,3,70,5,50,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
6041,80,5,60,1,50,1,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
18476,90,5,80,9,70,5,1,Embedded Hardware and Operating Systems(Coursera),6
5918,0,0,70,7,70,7,1,Introduction to Operating Systems(Swayam),7
21092,0,0,0,0,50,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),0
21264,60,3,80,1,80,7,1,Operating Systems from scratch - Part 1(Udemy),5
11379,80,5,0,0,60,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
2266,0,0,80,1,60,4,1,Advanced Operating Systems(Udacity),7
4635,0,0,80,8,50,1,0,Getting Started with Junos Operating System(Coursera),6
5572,60,5,80,9,60,5,1,Advanced Operating Systems(Udacity),6
2555,80,3,50,4,40,4,0,Embedded Hardware and Operating Systems(Coursera),8
4541,70,3,90,2,40,2,0,Operating Systems(SWAYAM),7
13035,0,0,70,4,0,0,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
16774,60,3,60,3,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
13665,70,8,60,7,70,4,0,Embedded and Real Time Operating Systems(Youtube),7
18383,0,0,90,5,50,6,0,Operating Azure Stack Hub(PLuralSight),6
8701,0,0,80,6,60,8,0,Introduction to Operating Systems(Udacity),8
3524,0,0,80,5,70,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
11210,50,3,80,3,50,3,1,Real Time Operating System(SWAYAM),7
2834,80,3,80,2,40,6,1,Linux Operating System Fundamentals(Udemy),6
18452,90,8,0,0,80,5,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
18411,80,8,80,2,70,5,0,Operating System(Udemy),7
1685,80,8,70,8,70,2,0,Embedded Hardware and Operating Systems(Coursera),8
11786,0,0,70,5,50,3,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
10947,0,0,80,2,80,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
13840,0,8,60,2,80,9,1,Operating Systems from scratch - Part 1(Udemy),6
11006,60,3,60,1,60,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
17244,90,5,60,8,80,6,1,Using Python to Interact with the Operating System(Coursera),8
18650,90,3,60,9,70,2,1,Embedded Hardware and Operating Systems(Coursera),6
13757,80,8,70,9,70,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
20599,70,3,70,1,60,3,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
14853,90,5,0,0,50,1,0,Computer Hardware and Operating Systems(EDX),6
4626,60,8,80,4,60,2,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),3
9341,80,3,70,2,60,4,0,Embedded Hardware and Operating Systems(Coursera),8
14668,80,3,70,4,60,6,1,Understanding Computer Systems(FutureLearn),6
19572,80,8,70,6,40,4,1,Operating Azure Stack Hub(PLuralSight),6
10418,80,5,0,0,70,8,1,Operating Systems from scratch - Part 1(Udemy),7
19706,60,3,70,9,90,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
2143,80,8,70,4,60,3,0,Operating Azure Stack Hub(PLuralSight),5
1265,80,8,70,6,70,7,0,Using Python to Interact with the Operating System(Coursera),6
10920,90,8,70,5,60,8,1,Real Time Operating System(SWAYAM),7
17240,60,5,90,2,60,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
6261,60,8,80,2,50,5,0,Operating Azure Stack Hub(PLuralSight),7
21241,0,0,70,2,50,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
10050,0,0,90,2,0,0,1,Real Time Operating System(SWAYAM),6
20170,80,5,70,7,80,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),4
20828,90,3,0,0,70,9,1,Embedded and Real Time Operating Systems(Youtube),5
9901,0,5,70,7,40,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
18049,50,5,80,6,30,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
1526,70,5,0,0,0,0,1,Using Python to Interact with the Operating System(Coursera),7
20085,80,5,0,0,40,1,0,Operating Systems(SWAYAM),7
13576,0,0,90,5,60,4,1,Advanced Operating Systems(Udacity),6
4667,90,8,70,6,70,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
2255,90,8,70,9,60,2,0,Cybersecurity Roles and Operating System Security(EDX),6
15730,80,3,80,1,50,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
4422,80,3,70,9,70,5,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
19855,80,3,0,0,70,7,0,Operating System(Youtube -GateSmasher),7
17395,90,8,80,4,60,9,0,Getting Started with Junos Operating System(Coursera),6
20417,80,3,70,2,70,3,0,Introduction to Operating Systems(Udacity),6
16058,90,8,80,2,50,2,1,Linux Operating System Fundamentals(Udemy),7
4501,60,5,70,6,0,0,0,Embedded and Real Time Operating Systems(Youtube),7
17612,80,8,80,3,60,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
4885,80,8,80,4,80,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
18942,90,3,60,8,0,0,1,Computer Hardware and Operating Systems(EDX),5
20095,0,0,70,3,80,4,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
11512,90,5,80,8,70,4,1,Operating Running Systems(PluraSight),5
1734,50,3,80,2,70,3,1,Understanding Computer Systems(FutureLearn),8
9704,60,8,0,0,50,5,1,Using Python to Interact with the Operating System(Coursera),8
6555,0,0,50,4,60,6,0,Introduction to Operating Systems(Udacity),7
19699,80,8,80,7,80,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
18475,80,3,70,8,60,4,0,Introduction to Operating Systems(Swayam),7
5956,70,8,60,3,70,7,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
16116,90,5,0,0,70,6,1,Linux Operating System Fundamentals(Udemy),6
2524,50,8,0,0,60,9,1,Introduction to Operating Systems(Udacity),6
17348,90,3,0,0,50,1,1,Embedded and Real Time Operating Systems(Youtube),6
15034,0,0,80,5,60,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
4452,40,5,0,0,60,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
11970,70,8,80,6,40,8,1,Cybersecurity Roles and Operating System Security(EDX),5
10446,70,5,70,1,30,9,1,Embedded and Real Time Operating Systems(Youtube),6
5888,0,0,0,0,50,9,1,Introduction to Operating Systems(Udacity),6
3442,90,5,80,2,60,2,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
7385,80,3,60,2,50,2,0,Operating System(Youtube -GateSmasher),7
11909,60,3,70,2,70,7,0,Operating System(Youtube -GateSmasher),6
13776,0,0,80,8,80,4,1,Introduction to Operating Systems(Udacity),7
21223,70,8,90,4,50,9,0,Getting Started with Junos Operating System(Coursera),6
19360,70,5,0,0,50,3,1,Operating Systems(SWAYAM),7
10475,0,5,90,5,80,1,0,Embedded and Real Time Operating Systems(Youtube),6
13778,60,3,60,1,60,9,1,Embedded Hardware and Operating Systems(Coursera),6
10388,70,3,90,9,40,2,1,Embedded and Real Time Operating Systems(Youtube),5
10001,50,8,90,7,80,7,0,Operating System(Udemy),7
7743,80,3,90,2,60,2,0,Operating Systems and You: Becoming a Power User(Coursera),7
17095,60,5,0,0,60,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
16571,70,8,80,4,50,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
16250,80,5,0,0,80,8,1,Operating Systems from scratch - Part 2(Udemy),5
10376,50,3,60,1,60,9,1,Understanding Computer Systems(FutureLearn),6
3306,70,8,70,3,50,9,1,Operating Systems and You: Becoming a Power User(Coursera),5
7196,60,5,80,7,70,6,1,Advanced Operating Systems(Udacity),7
14558,40,3,80,6,70,7,1,Operating Systems and You: Becoming a Power User(Coursera),7
3568,0,3,60,7,70,7,1,Introduction to Operating Systems(Udacity),6
4512,80,8,80,3,70,8,1,Operating Systems(SWAYAM),6
6587,90,5,90,5,60,1,0,Advanced Operating Systems(Udacity),6
17367,0,0,80,1,40,1,0,Operating System(Udemy),6
18189,0,0,90,7,50,3,0,Embedded and Real Time Operating Systems(Youtube),6
13617,80,5,80,2,80,6,0,Real Time Operating System(SWAYAM),7
4926,80,3,80,2,50,1,1,Operating System(Udemy),6
14913,90,8,90,6,0,6,0,Operating Systems from scratch - Part 1(Udemy),6
9484,70,3,80,3,0,0,1,Introduction to Operating Systems(Udacity),7
7220,80,3,0,0,60,9,1,Operating Running Systems(PluraSight),6
15392,90,8,60,5,60,1,1,Cybersecurity Roles and Operating System Security(EDX),5
10085,40,8,80,6,70,1,0,Cybersecurity Roles and Operating System Security(EDX),7
14295,90,5,0,0,20,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
15929,90,8,90,6,40,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17263,80,5,70,7,70,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11842,90,3,80,1,50,5,1,Operating Systems from scratch - Part 2(Udemy),6
7184,80,3,0,0,70,2,1,Linux Operating System Fundamentals(Udemy),6
655,0,0,50,3,70,4,0,Operating Systems(SWAYAM),6
20534,0,0,70,5,60,3,1,Introduction to Operating Systems(Swayam),5
20494,40,8,70,9,60,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
11843,60,8,0,0,60,5,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
2950,0,0,80,5,50,8,1,Linux Operating System Fundamentals(Udemy),7
15491,0,0,50,4,60,2,0,Computer Hardware and Operating Systems(EDX),7
8363,70,5,70,2,40,5,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
17350,0,0,60,8,30,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
16047,40,5,70,2,70,6,0,Operating Systems from scratch - Part 2(Udemy),8
9675,0,0,90,7,70,8,0,Using Python to Interact with the Operating System(Coursera),7
2301,0,0,90,1,40,1,0,Operating Systems from scratch - Part 2(Udemy),6
4712,70,3,0,0,60,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),4
13679,70,3,0,0,50,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
15882,0,0,40,2,0,0,1,Operating System(Youtube -GateSmasher),4
4927,80,5,80,6,50,6,0,Operating Azure Stack Hub(PLuralSight),6
14331,0,0,60,4,50,6,0,Computer Hardware and Operating Systems(EDX),7
19904,70,3,80,6,70,7,1,Operating Systems from scratch - Part 2(Udemy),7
12927,90,5,80,7,60,4,0,Cybersecurity Roles and Operating System Security(EDX),6
1181,70,5,70,1,60,1,0,Linux Operating System Fundamentals(Udemy),7
20266,0,0,80,8,30,9,1,Getting Started with Junos Operating System(Coursera),6
13462,0,0,60,8,80,9,1,Embedded and Real Time Operating Systems(Youtube),6
3246,0,0,90,2,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
21079,90,5,80,7,70,1,0,Operating System(Udemy),6
4099,0,0,90,6,0,0,0,Operating Systems from scratch - Part 2(Udemy),7
20975,80,8,0,0,40,3,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
5714,60,3,80,1,80,8,1,Introduction to Operating Systems(Udacity),6
3612,60,8,80,1,80,5,1,Real Time Operating System(SWAYAM),5
15240,0,0,70,2,70,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
14359,70,5,60,4,50,9,0,Advanced Operating Systems(Udacity),7
9078,0,0,70,2,0,0,1,Introduction to Operating Systems(Udacity),3
11865,80,5,0,0,60,9,0,Advanced Operating Systems(Udacity),7
13244,0,0,80,5,0,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
487,90,5,60,3,60,6,0,Understanding Computer Systems(FutureLearn),6
7430,0,0,80,7,60,2,1,Embedded and Real Time Operating Systems(Youtube),7
3702,80,8,60,2,70,5,1,Operating System(Youtube -GateSmasher),7
19303,0,0,60,6,60,8,0,Using Python to Interact with the Operating System(Coursera),7
6842,60,8,80,3,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
14911,90,8,80,3,70,3,0,Computer Hardware and Operating Systems(EDX),6
10667,60,3,90,8,50,5,0,Getting Started with Junos Operating System(Coursera),7
16874,0,0,80,7,70,6,1,Operating System(Udemy),7
17006,80,3,80,3,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
3590,80,3,80,8,70,4,1,Understanding Computer Systems(FutureLearn),5
14060,80,3,60,3,50,3,1,Getting Started with Junos Operating System(Coursera),5
21291,60,8,80,8,60,9,0,Computer Hardware and Operating Systems(EDX),7
8885,0,0,0,0,80,3,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
16133,60,3,60,2,70,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
2312,60,3,90,1,60,8,1,Linux Operating System Fundamentals(Udemy),7
8039,80,5,70,2,60,6,0,Embedded and Real Time Operating Systems(Youtube),7
20341,60,3,0,0,70,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
20984,0,0,90,7,80,7,1,Operating Systems(SWAYAM),3
9938,0,0,70,1,40,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
4738,0,0,70,2,60,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
18664,0,0,80,9,60,2,1,Operating Systems(SWAYAM),6
4700,70,8,80,5,60,1,1,Introduction to Operating Systems(Swayam),8
2259,0,0,90,7,50,5,0,Operating Azure Stack Hub(PLuralSight),8
7419,70,8,80,3,30,5,0,Getting Started with Junos Operating System(Coursera),7
5547,90,5,0,0,80,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
379,70,5,80,7,30,6,0,Introduction to Operating Systems(Swayam),6
19131,60,8,70,3,80,7,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
9727,10,3,70,8,60,4,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
15529,0,0,70,4,60,7,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
2747,0,0,70,4,60,1,0,Linux Operating System Fundamentals(Udemy),7
4616,0,0,0,0,50,7,1,Computer Hardware and Operating Systems(EDX),7
20328,80,8,60,6,80,8,1,Operating Running Systems(PluraSight),7
17922,70,5,70,7,40,1,1,Operating Systems and You: Becoming a Power User(Coursera),7
1250,80,8,60,7,0,1,1,Embedded Hardware and Operating Systems(Coursera),3
3794,70,5,80,7,70,6,1,Getting Started with Junos Operating System(Coursera),5
